market,date,code,name,closing_price,pe_ratio,dividend_yield,dividend_year,pb_ratio,financial_report_period,trading_status
TPEx,2026-09-15,7811,民盛,72.0,10.4,7.87,114.0,1.21,115Q2,traded
TPEx,2026-09-15,7814,海昌生技,28.3,202.14,0.0,114.0,3.88,115Q2,traded
TPEx,2026-09-15,7819,精誠金融,34.15,19.74,5.09,114.0,1.45,115Q2,traded
TPEx,2026-09-15,7820,立盈,107.0,46.52,1.4,114.0,3.25,115Q2,traded
TPEx,2026-09-15,7825,和亞智慧,81.0,40.3,1.73,114.0,4.47,115Q2,traded
TPEx,2026-09-15,7828,創新服務,1845.0,187.12,0.25,114.0,14.46,115Q2,traded
TPEx,2026-09-15,7839,達人網,43.8,21.16,4.65,114.0,2.8,115Q2,traded
TPEx,2026-09-15,7842,天能綠電,97.6,22.23,3.28,114.0,2.1,115Q2,traded
TPEx,2026-09-15,8024,佑華,12.9,,0.0,114.0,1.48,115Q2,traded
TPEx,2026-09-15,8027,鈦昇,164.0,546.67,0.0,114.0,6.09,115Q2,traded
TPEx,2026-09-15,8032,光菱,34.85,9.93,3.44,114.0,0.82,115Q2,traded
TPEx,2026-09-15,8034,榮群,19.65,16.94,6.11,114.0,1.65,115Q2,traded
TPEx,2026-09-15,8038,長園科,33.0,39.76,0.0,114.0,4.26,115Q2,traded
TPEx,2026-09-15,8040,九暘,77.6,970.0,0.0,114.0,3.02,115Q2,traded
TPEx,2026-09-15,8042,金山電,110.0,28.8,1.09,114.0,3.18,115Q2,traded
TPEx,2026-09-15,8043,蜜望實,128.5,31.11,0.7,114.0,3.62,115Q2,traded
TPEx,2026-09-15,8044,網家,23.45,,0.0,114.0,0.73,115Q2,traded
TPEx,2026-09-15,8047,星雲,46.7,,0.0,114.0,5.04,115Q2,traded
TPEx,2026-09-15,8048,德勝,48.55,13.99,4.74,114.0,2.38,115Q2,traded
TPEx,2026-09-15,8049,晶采,24.55,12.85,5.7,114.0,1.12,115Q2,traded
TPEx,2026-09-15,8050,廣積,57.0,21.76,3.77,114.0,1.54,115Q2,traded
TPEx,2026-09-15,8054,安國,80.5,,0.0,114.0,3.32,115Q2,traded
TPEx,2026-09-15,8064,東捷,108.0,44.44,0.91,114.0,4.72,115Q2,traded
TPEx,2026-09-15,8066,來思達,14.5,,0.0,114.0,0.97,115Q2,traded
TPEx,2026-09-15,8067,志旭,12.5,50.0,0.0,114.0,1.78,115Q2,traded
TPEx,2026-09-15,8068,全達,15.9,,0.0,114.0,1.16,115Q2,traded
TPEx,2026-09-15,8069,元太,146.0,14.2,4.03,114.0,2.23,115Q2,traded
TPEx,2026-09-15,8071,能率網通,21.1,,0.0,114.0,1.63,115Q2,traded
TPEx,2026-09-15,8074,鉅橡,48.85,26.69,2.25,114.0,2.09,115Q2,traded
TPEx,2026-09-15,8076,伍豐,21.05,150.36,3.33,114.0,1.65,115Q2,traded
TPEx,2026-09-15,8077,洛碁,,6.25,4.72,114.0,1.76,115Q2,no_trade
TPEx,2026-09-15,8080,泰霖,29.1,,0.0,114.0,3.53,115Q2,traded
TPEx,2026-09-15,8083,瑞穎,157.0,13.78,6.37,114.0,5.03,115Q2,traded
TPEx,2026-09-15,8084,巨虹,41.15,,0.0,114.0,5.61,115Q2,traded
TPEx,2026-09-15,8085,福華,14.05,,0.0,114.0,1.7,115Q2,traded
TPEx,2026-09-15,8086,宏捷科,106.0,19.78,1.58,114.0,2.46,115Q2,traded
TPEx,2026-09-15,8087,麗升能源,24.0,,0.0,114.0,1.19,115Q2,traded
TPEx,2026-09-15,8088,品安,40.8,13.65,3.68,114.0,2.23,115Q2,traded
TPEx,2026-09-15,8089,康全電訊,17.95,,0.0,114.0,1.19,115Q2,traded
TPEx,2026-09-15,8091,翔名,204.0,21.34,2.07,114.0,2.72,115Q2,traded
TPEx,2026-09-15,8092,建暐,12.7,84.67,0.0,114.0,1.35,115Q2,traded
TPEx,2026-09-15,8093,保銳,24.45,,0.0,114.0,2.52,115Q2,traded
TPEx,2026-09-15,8096,擎亞,86.0,23.76,0.58,114.0,4.14,115Q2,traded
TPEx,2026-09-15,8097,常珵,48.3,,0.0,114.0,3.03,115Q2,traded
TPEx,2026-09-15,8099,大世科,58.8,17.87,3.57,114.0,3.6,115Q2,traded
TPEx,2026-09-15,8102,傑霖科技,60.5,24.01,1.65,114.0,3.3,115Q2,traded
TPEx,2026-09-15,8107,大億金茂,,9.84,0.0,114.0,0.58,115Q2,no_trade
TPEx,2026-09-15,8109,博大,126.5,17.03,3.56,114.0,3.43,115Q2,traded
TPEx,2026-09-15,8111,立碁,68.1,59.74,0.88,114.0,5.37,115Q2,traded
TPEx,2026-09-15,8121,越峰,26.05,325.63,0.0,114.0,2.74,115Q2,traded
TPEx,2026-09-15,8147,正淩,129.5,50.59,2.34,114.0,3.68,115Q2,traded
TPEx,2026-09-15,8155,博智,313.5,27.03,1.65,114.0,5.09,115Q2,traded
TPEx,2026-09-15,8171,天宇,19.8,,0.0,114.0,1.19,115Q2,traded
TPEx,2026-09-15,8176,智捷,9.91,31.97,0.0,114.0,1.16,115Q2,traded
TPEx,2026-09-15,8182,加高,37.95,36.14,0.66,114.0,1.13,115Q2,traded
TPEx,2026-09-15,8183,精星,27.55,7.99,2.9,114.0,0.79,115Q2,traded
TPEx,2026-09-15,8227,巨有科技,249.5,48.45,0.68,114.0,8.22,115Q2,traded
TPEx,2026-09-15,8234,新漢,61.3,,0.65,114.0,2.86,115Q2,traded
TPEx,2026-09-15,8240,華宏,49.0,20.85,2.65,114.0,1.02,115Q2,traded
TPEx,2026-09-15,8255,朋程,132.5,19.63,2.64,114.0,1.47,115Q2,traded
TPEx,2026-09-15,8272,全景軟體,65.4,14.28,4.28,114.0,2.1,115Q2,traded
TPEx,2026-09-15,8279,生展,78.4,9.4,6.38,114.0,0.91,115Q2,traded
TPEx,2026-09-15,8284,三竹,69.0,10.55,5.8,114.0,2.44,115Q2,traded
TPEx,2026-09-15,8289,泰藝,42.5,40.09,0.35,114.0,1.77,115Q2,traded
TPEx,2026-09-15,8291,尚茂,29.55,,0.0,114.0,8.9,115Q2,traded
TPEx,2026-09-15,8299,群聯,1920.0,8.8,1.21,114.0,4.16,115Q2,traded
TPEx,2026-09-15,8342,益張,83.0,10.99,6.02,114.0,2.72,115Q2,traded
TPEx,2026-09-15,8349,恒耀,38.05,14.92,4.04,114.0,1.09,115Q2,traded
TPEx,2026-09-15,8354,冠好,16.8,6.2,0.65,114.0,0.6,115Q2,traded
TPEx,2026-09-15,8358,金居,482.0,71.83,0.41,114.0,13.08,115Q2,traded
TPEx,2026-09-15,8383,千附,63.3,12.81,3.95,114.0,1.87,115Q2,traded
TPEx,2026-09-15,8390,金益鼎,90.3,10.01,4.21,114.0,2.3,115Q2,traded
TPEx,2026-09-15,8401,白紗科,22.7,8.63,5.29,114.0,1.33,115Q2,traded
TPEx,2026-09-15,8403,盛弘,18.8,15.93,3.19,114.0,0.78,115Q2,traded
TPEx,2026-09-15,8409,商之器,18.05,17.7,0.0,114.0,1.92,115Q2,traded
TPEx,2026-09-15,8410,森田,29.25,6.66,5.47,114.0,0.58,115Q2,traded
TPEx,2026-09-15,8415,大國鋼,34.55,8.7,4.34,114.0,1.21,115Q2,traded
TPEx,2026-09-15,8416,實威,169.5,11.53,5.01,114.0,2.95,115Q2,traded
TPEx,2026-09-15,8421,旭源,12.65,30.12,0.0,114.0,0.93,115Q2,traded
TPEx,2026-09-15,8423,保綠-KY,17.65,16.5,3.97,114.0,1.19,115Q2,traded
TPEx,2026-09-15,8424,惠普,68.9,11.1,7.26,114.0,2.25,115Q2,traded
TPEx,2026-09-15,8426,紅木-KY,20.3,9.53,3.94,114.0,0.88,115Q2,traded
TPEx,2026-09-15,8431,匯鑽科,60.1,,0.0,114.0,4.19,115Q2,traded
TPEx,2026-09-15,8432,東生華,49.9,11.47,5.23,114.0,1.35,115Q2,traded
TPEx,2026-09-15,8433,弘帆,53.3,7.33,7.88,114.0,1.22,115Q2,traded
TPEx,2026-09-15,8435,鉅邁,53.0,10.33,6.04,114.0,1.98,115Q2,traded
TPEx,2026-09-15,8436,大江,105.0,11.93,5.73,114.0,1.51,115Q2,traded
TPEx,2026-09-15,8437,大地-KY,8.98,,0.0,114.0,0.18,115Q2,traded
TPEx,2026-09-15,8440,綠電,19.85,20.05,1.01,114.0,1.5,115Q2,traded
TPEx,2026-09-15,8444,綠河-KY,,,0.0,114.0,3.93,115Q2,no_trade
TPEx,2026-09-15,8446,華研,84.8,10.8,9.43,114.0,2.23,115Q2,traded
TPEx,2026-09-15,8450,霹靂,14.35,,0.0,114.0,1.81,115Q2,traded
TPEx,2026-09-15,8455,大拓-KY,23.5,45.19,0.0,114.0,1.06,115Q2,traded
TPEx,2026-09-15,8472,納維康,80.2,,0.0,114.0,5.5,115Q2,traded
TPEx,2026-09-15,8477,創業家,15.25,,0.0,114.0,1.81,115Q2,traded
TPEx,2026-09-15,8489,三貝德,21.6,32.73,0.0,114.0,1.36,115Q2,traded
TPEx,2026-09-15,8905,裕國,34.3,42.35,2.07,114.0,1.44,115Q2,traded
TPEx,2026-09-15,8906,花王,28.8,,0.0,114.0,2.6,115Q2,traded
TPEx,2026-09-15,8908,欣雄,40.15,19.03,4.49,114.0,3.08,115Q2,traded
TPEx,2026-09-15,8916,光隆,40.8,14.17,7.44,114.0,1.21,115Q2,traded
TPEx,2026-09-15,8917,欣泰,52.0,20.8,4.04,114.0,3.21,115Q2,traded
TPEx,2026-09-15,8921,沈氏,16.65,,1.6,114.0,0.68,115Q2,traded
TPEx,2026-09-15,8923,時報,18.5,23.13,4.86,114.0,1.27,115Q2,traded
TPEx,2026-09-15,8924,大田,49.9,18.15,8.62,114.0,1.07,115Q2,traded
TPEx,2026-09-15,8927,北基,18.8,20.43,1.63,114.0,1.41,115Q2,traded
TPEx,2026-09-15,8928,鉅明,22.95,9.68,3.49,114.0,1.07,115Q2,traded
TPEx,2026-09-15,8929,富堡,13.0,37.14,0.0,114.0,0.82,115Q2,traded
TPEx,2026-09-15,8930,青鋼,29.1,11.19,7.56,114.0,1.69,115Q2,traded
TPEx,2026-09-15,8931,大汽電,43.1,36.84,3.71,114.0,2.67,115Q2,traded
TPEx,2026-09-15,8932,智通*,85.8,40.66,1.54,114.0,12.38,115Q2,traded
TPEx,2026-09-15,8933,愛地雅,4.43,,0.0,114.0,0.94,115Q2,traded
TPEx,2026-09-15,8935,邦泰,17.45,,0.0,114.0,2.28,115Q2,traded
TPEx,2026-09-15,8936,國統,51.0,11.75,5.88,114.0,2.0,115Q2,traded
TPEx,2026-09-15,8937,合騏*,27.65,460.83,0.0,114.0,4.99,115Q2,traded
TPEx,2026-09-15,8938,明安,52.0,9.9,7.69,114.0,1.05,115Q2,traded
TPEx,2026-09-15,8941,關中,45.0,14.61,2.22,114.0,1.57,115Q2,traded
TPEx,2026-09-15,8942,森鉅,41.0,7.74,2.44,114.0,0.79,115Q2,traded
TPEx,2026-09-15,9949,琉園,24.1,3.96,9.13,114.0,2.17,115Q2,traded
TPEx,2026-09-15,9950,萬國通,10.25,,0.0,114.0,1.21,115Q2,traded
TPEx,2026-09-15,9951,皇田,48.75,8.58,6.67,114.0,0.92,115Q2,traded
TPEx,2026-09-15,9960,邁達康,30.6,13.42,5.07,114.0,1.46,115Q2,traded
TPEx,2026-09-15,9962,有益,10.05,43.7,0.0,114.0,0.84,115Q2,traded
TWSE,2026-09-15,1101,台泥,23.8,,3.36,114.0,0.77,115/2,traded
TWSE,2026-09-15,1102,亞泥,35.2,9.72,6.53,114.0,0.68,115/2,traded
TWSE,2026-09-15,1103,嘉泥,13.0,9.7,4.0,114.0,0.49,115/2,traded
TWSE,2026-09-15,1104,環泥,26.65,9.87,6.94,114.0,0.74,115/2,traded
TWSE,2026-09-15,1108,幸福,11.05,16.25,9.05,114.0,0.82,115/2,traded
TWSE,2026-09-15,1109,信大,13.45,19.49,6.69,114.0,0.56,115/2,traded
TWSE,2026-09-15,1110,東泥,15.4,24.84,1.95,114.0,0.92,115/2,traded
TWSE,2026-09-15,1201,味全,12.05,19.75,1.74,114.0,0.77,115/2,traded
TWSE,2026-09-15,1203,味王,42.65,20.31,2.34,114.0,1.56,115/2,traded
TWSE,2026-09-15,1210,大成,51.6,12.68,5.81,114.0,1.69,115/2,traded
TWSE,2026-09-15,1213,大飲,7.19,,0.0,114.0,0.65,115/2,traded
TWSE,2026-09-15,1215,卜蜂,105.5,12.15,6.64,114.0,2.84,115/2,traded
TWSE,2026-09-15,1216,統一,74.5,18.0,4.03,114.0,3.11,115/2,traded
TWSE,2026-09-15,1217,愛之味,9.97,15.11,2.51,114.0,0.64,115/2,traded
TWSE,2026-09-15,1218,泰山,14.25,,9.26,114.0,0.6,115/2,traded
TWSE,2026-09-15,1219,福壽,11.2,,4.46,114.0,0.96,115/2,traded
TWSE,2026-09-15,1220,台榮,10.75,153.57,1.86,114.0,0.83,115/2,traded
TWSE,2026-09-15,1225,福懋油,24.65,117.38,4.06,114.0,1.59,115/2,traded
TWSE,2026-09-15,1227,佳格,28.15,17.48,4.76,114.0,1.4,115/2,traded
TWSE,2026-09-15,1229,聯華,40.35,16.2,4.96,114.0,1.15,115/2,traded
TWSE,2026-09-15,1231,聯華食,79.3,16.05,3.15,114.0,3.16,115/2,traded
TWSE,2026-09-15,1232,大統益,154.5,17.11,4.66,114.0,4.48,115/2,traded
TWSE,2026-09-15,1233,天仁,27.85,30.27,0.72,114.0,1.8,115/2,traded
TWSE,2026-09-15,1234,黑松,33.1,20.18,4.98,114.0,0.72,115/2,traded
TWSE,2026-09-15,1235,興泰,36.9,,2.71,114.0,0.63,115/2,traded
TWSE,2026-09-15,1236,宏亞,25.55,,6.46,114.0,0.85,115/2,traded
TWSE,2026-09-15,1256,鮮活果汁-KY,171.0,10.99,3.86,114.0,1.46,115/2,traded
TWSE,2026-09-15,1301,台塑,62.0,37.8,0.81,114.0,0.69,115/2,traded
TWSE,2026-09-15,1303,南亞,221.5,35.73,0.36,114.0,3.68,115/2,traded
TWSE,2026-09-15,1304,台聚,12.15,,1.23,114.0,0.74,115/2,traded
TWSE,2026-09-15,1305,華夏,11.7,,0.85,114.0,0.88,115/2,traded
TWSE,2026-09-15,1307,三芳,30.15,9.0,7.3,114.0,1.2,115/2,traded
TWSE,2026-09-15,1308,亞聚,13.9,,1.44,114.0,0.77,115/2,traded
TWSE,2026-09-15,1309,台達化,13.65,,1.1,114.0,1.01,115/2,traded
TWSE,2026-09-15,1310,台苯,8.45,,0.0,114.0,0.71,115/2,traded
TWSE,2026-09-15,1312,國喬,14.35,,0.0,114.0,0.55,115/2,traded
TWSE,2026-09-15,1313,聯成,11.8,,0.85,114.0,0.52,115/2,traded
TWSE,2026-09-15,1314,中石化,8.11,,0.0,114.0,0.41,115/2,traded
TWSE,2026-09-15,1315,達新,65.8,26.97,6.84,114.0,0.47,115/2,traded
TWSE,2026-09-15,1316,上曜,10.4,,0.0,114.0,0.87,115/2,traded
TWSE,2026-09-15,1319,東陽,79.0,12.82,6.33,114.0,1.73,115/2,traded
TWSE,2026-09-15,1321,大洋,32.15,247.31,0.0,114.0,1.17,115/2,traded
TWSE,2026-09-15,1323,永裕,21.35,16.81,4.22,114.0,0.74,115/2,traded
TWSE,2026-09-15,1324,地球,10.0,,0.0,114.0,0.84,115/2,traded
TWSE,2026-09-15,1325,恆大,25.35,,0.0,114.0,0.84,115/2,traded
TWSE,2026-09-15,1326,台化,65.8,27.88,0.91,114.0,0.74,115/2,traded
TWSE,2026-09-15,1337,再生-KY,4.39,,0.0,114.0,0.33,115/2,traded
TWSE,2026-09-15,1338,廣華-KY,14.3,,2.17,114.0,0.2,115/2,traded
TWSE,2026-09-15,1339,昭輝,42.7,7.35,5.85,114.0,0.77,115/2,traded
TWSE,2026-09-15,1340,勝悅-KY,5.07,,0.0,114.0,0.29,115/2,traded
TWSE,2026-09-15,1341,富林-KY,59.4,12.07,6.73,114.0,2.54,115/2,traded
TWSE,2026-09-15,1342,八貫,100.5,14.21,5.97,114.0,3.48,115/2,traded
TWSE,2026-09-15,1402,遠東新,27.8,14.4,4.5,114.0,0.64,115/2,traded
TWSE,2026-09-15,1409,新纖,23.9,10.86,3.77,114.0,0.8,115/2,traded
TWSE,2026-09-15,1410,南染,23.9,32.74,0.84,114.0,1.41,115/2,traded
TWSE,2026-09-15,1413,宏洲,9.22,29.74,0.0,114.0,1.05,115/2,traded
TWSE,2026-09-15,1414,東和,17.2,30.71,1.16,114.0,1.14,115/2,traded
TWSE,2026-09-15,1416,廣豐,11.25,9.53,5.07,114.0,0.47,115/2,traded
TWSE,2026-09-15,1417,嘉裕,7.98,15.65,3.13,114.0,0.64,115/2,traded
TWSE,2026-09-15,1418,東華,17.55,,0.0,114.0,0.84,115/2,traded
TWSE,2026-09-15,1419,新紡,65.9,4.74,2.73,114.0,0.87,115/2,traded
TWSE,2026-09-15,1423,利華,35.25,10.34,10.21,114.0,1.03,115/2,traded
TWSE,2026-09-15,1432,大魯閣,14.95,2.93,13.38,114.0,1.22,115/2,traded
TWSE,2026-09-15,1434,福懋,17.5,19.02,2.86,114.0,0.61,115/2,traded
TWSE,2026-09-15,1435,中福,21.75,,0.0,114.0,3.31,115/2,traded
TWSE,2026-09-15,1436,華友聯,36.1,12.8,13.99,114.0,1.26,115/2,traded
TWSE,2026-09-15,1437,勤益控,32.25,7.45,2.98,114.0,0.76,115/2,traded
TWSE,2026-09-15,1438,三地開發,21.2,8.19,0.94,114.0,0.75,115/2,traded
TWSE,2026-09-15,1439,雋揚,27.7,9.02,1.81,114.0,0.85,115/2,traded
TWSE,2026-09-15,1440,南紡,13.05,435.0,2.3,114.0,0.76,115/2,traded
TWSE,2026-09-15,1441,大東,8.61,,0.0,114.0,1.7,115/2,traded
TWSE,2026-09-15,1442,名軒,29.9,17.49,8.03,114.0,1.48,115/2,traded
TWSE,2026-09-15,1443,立益物流,23.0,11.33,0.0,114.0,1.3,115/2,traded
TWSE,2026-09-15,1444,力麗,6.66,,0.0,114.0,0.65,115/2,traded
TWSE,2026-09-15,1445,大宇,10.15,,4.93,114.0,0.62,115/2,traded
TWSE,2026-09-15,1446,宏和,13.3,14.15,11.28,114.0,0.69,115/2,traded
TWSE,2026-09-15,1447,力鵬,6.31,,0.0,114.0,0.66,115/2,traded
TWSE,2026-09-15,1449,佳和,12.1,,0.0,114.0,0.62,115/2,traded
TWSE,2026-09-15,1451,年興,16.9,11.19,5.92,114.0,0.45,115/2,traded
TWSE,2026-09-15,1452,宏益,11.0,,1.82,114.0,0.54,115/2,traded
TWSE,2026-09-15,1453,大將,10.8,15.43,2.78,114.0,0.81,115/2,traded
TWSE,2026-09-15,1454,台富,12.55,,0.8,114.0,1.18,115/2,traded
TWSE,2026-09-15,1455,集盛,9.6,18.11,1.67,114.0,0.82,115/2,traded
TWSE,2026-09-15,1456,怡華,13.9,4.79,0.0,114.0,0.71,115/2,traded
TWSE,2026-09-15,1457,宜進,14.35,10.63,6.97,114.0,0.64,115/2,traded
TWSE,2026-09-15,1459,聯發,15.35,5.95,1.3,114.0,1.18,115/2,traded
TWSE,2026-09-15,1460,宏遠,6.28,,0.0,114.0,0.75,115/2,traded
TWSE,2026-09-15,1463,強盛新,17.6,,0.74,114.0,1.18,115/2,traded
TWSE,2026-09-15,1464,得力,9.96,12.0,2.51,114.0,0.78,115/2,traded
TWSE,2026-09-15,1465,偉全,11.95,20.6,2.51,114.0,0.79,115/2,traded
TWSE,2026-09-15,1466,聚隆,14.7,,1.36,114.0,1.04,115/2,traded
TWSE,2026-09-15,1467,南緯,7.9,30.38,0.0,114.0,0.64,115/2,traded
TWSE,2026-09-15,1468,昶和,13.1,14.72,0.0,114.0,1.44,115/2,traded
TWSE,2026-09-15,1470,大統新創,23.85,18.35,2.73,114.0,2.03,115/2,traded
TWSE,2026-09-15,1471,首利,9.3,46.5,0.0,114.0,0.96,115/2,traded
TWSE,2026-09-15,1472,三洋實業,88.3,13.8,6.8,114.0,2.13,115/2,traded
TWSE,2026-09-15,1473,台南,19.65,56.14,2.54,114.0,0.74,115/2,traded
TWSE,2026-09-15,1474,弘裕,9.72,36.0,2.57,114.0,0.58,115/2,traded
TWSE,2026-09-15,1475,業旺,26.25,6.75,5.71,114.0,1.14,115/2,traded
TWSE,2026-09-15,1476,儒鴻,285.0,11.81,5.26,114.0,2.69,115/2,traded
TWSE,2026-09-15,1477,聚陽,192.0,13.11,7.81,114.0,3.44,115/2,traded
TWSE,2026-09-15,1503,士電,195.0,26.86,2.56,114.0,2.63,115/2,traded
TWSE,2026-09-15,1504,東元,69.0,25.0,2.9,114.0,1.68,115/2,traded
TWSE,2026-09-15,1506,正道,9.77,195.4,0.0,114.0,1.05,115/2,traded
TWSE,2026-09-15,1512,瑞利,6.13,32.26,0.0,114.0,0.9,115/2,traded
TWSE,2026-09-15,1513,中興電,162.0,18.22,3.7,114.0,3.84,115/2,traded
TWSE,2026-09-15,1514,亞力,99.6,27.29,2.21,114.0,4.28,115/2,traded
TWSE,2026-09-15,1515,力山,29.15,19.56,2.06,114.0,1.36,115/2,traded
TWSE,2026-09-15,1516,川飛,14.4,1440.0,0.0,114.0,2.86,115/2,traded
TWSE,2026-09-15,1517,利奇,10.5,,1.9,114.0,0.69,115/2,traded
TWSE,2026-09-15,1519,華城,694.0,45.42,1.73,114.0,23.82,115/2,traded
TWSE,2026-09-15,1521,大億,24.75,15.57,3.03,114.0,1.0,115/2,traded
TWSE,2026-09-15,1522,堤維西,25.05,26.09,4.79,114.0,0.9,115/2,traded
TWSE,2026-09-15,1524,耿鼎,25.8,12.65,5.43,114.0,1.44,115/2,traded
TWSE,2026-09-15,1525,江申,64.2,43.67,4.36,114.0,0.94,115/2,traded
TWSE,2026-09-15,1526,日馳,14.7,,0.0,114.0,0.67,115/2,traded
TWSE,2026-09-15,1527,鑽全,32.2,15.26,4.66,114.0,0.93,115/2,traded
TWSE,2026-09-15,1528,恩德,24.65,,0.0,114.0,2.22,115/2,traded
TWSE,2026-09-15,1529,樂事綠能,15.25,23.46,6.56,114.0,1.3,115/2,traded
TWSE,2026-09-15,1530,亞崴,27.25,14.49,3.67,114.0,0.8,115/2,traded
TWSE,2026-09-15,1531,高林股,11.55,42.78,8.66,114.0,0.6,115/2,traded
TWSE,2026-09-15,1532,勤美,22.3,18.13,3.59,114.0,0.61,115/2,traded
TWSE,2026-09-15,1533,車王電,29.95,11.13,0.0,114.0,1.19,115/2,traded
TWSE,2026-09-15,1535,中宇,44.35,11.73,6.76,114.0,1.47,115/2,traded
TWSE,2026-09-15,1536,和大,46.0,,0.0,114.0,1.73,115/2,traded
TWSE,2026-09-15,1537,廣隆,114.0,13.78,6.32,114.0,2.21,115/2,traded
TWSE,2026-09-15,1538,正峰,0.0,,0.0,114.0,2.44,115/2,traded
TWSE,2026-09-15,1539,巨庭,15.5,18.45,0.0,114.0,0.63,115/2,traded
TWSE,2026-09-15,1540,喬福,19.1,15.66,5.24,114.0,1.15,115/2,traded
TWSE,2026-09-15,1541,錩泰,20.75,7.69,0.0,114.0,0.76,115/2,traded
TWSE,2026-09-15,1558,伸興,108.5,13.51,4.61,114.0,1.35,115/2,traded
TWSE,2026-09-15,1560,中砂,735.0,62.5,0.67,114.0,12.13,115/2,traded
TWSE,2026-09-15,1563,巧新,74.0,69.81,2.7,114.0,1.94,115/2,traded
TWSE,2026-09-15,1568,倉佑,28.8,15.24,3.47,114.0,1.56,115/2,traded
TWSE,2026-09-15,1582,信錦,69.1,21.53,4.34,114.0,1.35,115/2,traded
TWSE,2026-09-15,1583,程泰,46.85,10.7,2.13,114.0,0.9,115/2,traded
TWSE,2026-09-15,1587,吉茂,23.25,110.71,0.0,114.0,1.15,115/2,traded
TWSE,2026-09-15,1590,亞德客-KY,1280.0,24.59,2.27,114.0,4.67,115/2,traded
TWSE,2026-09-15,1597,直得,133.5,65.44,0.52,114.0,4.72,115/2,traded
TWSE,2026-09-15,1598,岱宇,20.1,,2.49,114.0,0.8,115/2,traded
TWSE,2026-09-15,1603,華電,29.95,10.73,6.68,114.0,0.59,115/2,traded
TWSE,2026-09-15,1604,聲寶,23.35,13.34,6.42,114.0,0.94,115/2,traded
TWSE,2026-09-15,1605,華新,36.35,11.02,1.38,114.0,0.79,115/2,traded
TWSE,2026-09-15,1608,華榮,35.4,3.07,5.65,114.0,1.33,115/2,traded
TWSE,2026-09-15,1609,大亞,37.2,13.73,1.88,114.0,1.56,115/2,traded
TWSE,2026-09-15,1611,中電,11.3,25.11,7.08,114.0,0.9,115/2,traded
TWSE,2026-09-15,1612,宏泰,34.5,8.85,7.25,114.0,1.16,115/2,traded
TWSE,2026-09-15,1614,三洋電,30.9,24.52,3.14,114.0,1.41,115/2,traded
TWSE,2026-09-15,1615,大山,43.05,8.33,6.04,114.0,1.8,115/2,traded
TWSE,2026-09-15,1616,億泰,18.35,41.7,7.41,114.0,1.69,115/2,traded
TWSE,2026-09-15,1617,榮星,17.6,12.94,3.41,114.0,1.28,115/2,traded
TWSE,2026-09-15,1618,合機,38.45,7.93,4.42,114.0,1.09,115/2,traded
TWSE,2026-09-15,1623,大東電,204.0,16.43,3.92,114.0,3.28,115/2,traded
TWSE,2026-09-15,1626,艾美特-KY,9.41,,0.0,114.0,0.52,115/2,traded
TWSE,2026-09-15,1702,南僑,32.35,49.02,4.95,114.0,0.67,115/2,traded
TWSE,2026-09-15,1707,葡萄王,86.3,11.14,6.95,114.0,1.25,115/2,traded
TWSE,2026-09-15,1708,東鹼,48.0,11.62,3.33,114.0,1.57,115/2,traded
TWSE,2026-09-15,1709,和益,35.5,17.66,2.82,114.0,1.88,115/2,traded
TWSE,2026-09-15,1710,東聯,15.7,,0.0,114.0,1.24,115/2,traded
TWSE,2026-09-15,1711,永光,38.1,293.08,0.0,114.0,2.34,115/2,traded
TWSE,2026-09-15,1712,興農,39.9,15.06,6.27,114.0,2.04,115/2,traded
TWSE,2026-09-15,1713,國化,42.05,8.87,7.37,114.0,1.73,115/2,traded
TWSE,2026-09-15,1714,和桐,15.15,12.84,1.19,114.0,1.12,115/2,traded
TWSE,2026-09-15,1717,長興,68.1,35.84,1.47,114.0,2.56,115/2,traded
TWSE,2026-09-15,1718,中纖,10.4,17.63,0.0,114.0,0.58,115/2,traded
TWSE,2026-09-15,1720,生達,56.1,9.76,5.35,114.0,1.62,115/2,traded
TWSE,2026-09-15,1721,國慶科技,21.1,,0.0,114.0,2.43,115/2,traded
TWSE,2026-09-15,1722,台肥,42.0,50.0,4.76,114.0,0.78,115/2,traded
TWSE,2026-09-15,1723,中碳,81.3,26.14,2.28,114.0,2.36,115/2,traded
TWSE,2026-09-15,1725,元禎,32.65,13.33,3.28,114.0,0.69,115/2,traded
TWSE,2026-09-15,1726,永記,76.5,11.93,4.84,114.0,1.17,115/2,traded
TWSE,2026-09-15,1727,中華化,90.1,130.58,0.17,114.0,5.34,115/2,traded
TWSE,2026-09-15,1730,花仙子,51.2,10.71,5.86,114.0,1.6,115/2,traded
TWSE,2026-09-15,1731,美吾華,20.75,13.74,5.88,114.0,1.26,115/2,traded
TWSE,2026-09-15,1732,毛寶,25.85,21.02,2.32,114.0,2.17,115/2,traded
TWSE,2026-09-15,1733,五鼎,29.9,15.74,4.35,114.0,1.61,115/2,traded
TWSE,2026-09-15,1734,杏輝,31.3,16.92,5.11,114.0,1.73,115/2,traded
TWSE,2026-09-15,1735,日勝化,19.3,16.5,3.37,114.0,1.24,115/2,traded
TWSE,2026-09-15,1736,喬山,125.0,11.3,3.6,114.0,2.77,115/2,traded
TWSE,2026-09-15,1737,臺鹽,30.4,15.59,4.61,114.0,0.91,115/2,traded
